SITE;ARTIKEL;ZALOGA
1353;610075;0
1353;340133;36
1353;240805;7
1353;125872;17
1353;625683;126
1353;523792;16
1353;239007;22
1353;703289;5
1353;411226;53
1353;321425;11
1353;679255;2
1353;342975;17
1353;447327;8
1353;499260;21
1353;499287;12
1353;447336;14
1353;673128;12
1353;98736;83
1353;485460;15
1353;478391;21
1353;474555;10
1353;666629;6
1353;515951;12
1353;240158;8
1353;468708;11
1353;125791;18
1353;516854;28
1353;511480;38
1353;625718;10
1353;683409;0
1353;459171;14
1353;441238;11
1353;167203;7
1353;605775;17
1353;177262;6
1353;208481;19
1353;653149;12
1353;605765;11
1353;623305;218
1353;585277;42
1353;625688;7
1353;415746;9
1353;118468;4
1353;478921;12
1353;650781;0
1353;672477;16
1353;668417;7
1353;459192;9
1353;264336;119
1353;340702;-8
1353;511421;241
1353;625733;44
1353;499269;11
1353;652924;7
1353;605755;7
1353;145775;8
1353;418342;0
1353;652944;10
1353;418224;16
1353;478400;11
1353;470419;7
1353;669049;8
1353;520172;12
1353;499000;10
1353;625678;3
1353;580975;11
1353;511397;45
1353;132653;20
1353;679235;0
1353;418197;13
1353;621660;10
1353;623315;140
1353;705569;17
1353;468699;9
1353;448626;10
1353;638085;4
1353;320123;24
1353;511471;8
1353;176563;9
1353;638075;15
1353;683853;6
1353;296251;17
1353;527223;11
1353;499305;19
1353;637251;130
1353;652954;4
1353;478935;18
1353;253270;3
1353;668551;7
1353;468717;10
1353;625738;4
1353;447345;13
1353;605745;12
1353;524633;21
1353;625698;16
1353;470410;3
1353;263411;0
1353;610065;0
1353;283096;16
1353;125809;9
1353;188837;0
1353;653159;10
1353;625713;-1
1353;210057;0
1353;125677;10
1353;582585;9
1353;642350;12
1353;125881;6
1353;674925;14
1353;485779;15
1353;470674;42
1353;652894;0
1353;703309;2
1353;639603;104
1353;264345;62
1353;705539;7
1353;673158;8
1353;459078;9
1353;281429;123
1353;130295;10
1353;465665;12
1353;511436;1
1353;335927;-1
1353;468672;11
1353;511451;15
1629;242198;45
1629;653169;7
1629;298979;17
1629;125809;13
1629;686689;0
1629;241286;0
1629;653119;14
1629;335918;8
1629;447327;24
1629;240805;6
1629;582585;5
1629;524633;11
1629;485779;0
1629;418342;0
1629;625718;8
1629;292796;0
1629;516854;20
1629;605755;8
1629;335927;9
1629;447336;29
1629;132653;21
1629;418197;15
1629;638085;8
1629;342975;5
1629;468708;11
1629;652954;3
1629;253623;34
1629;468654;10
1629;499287;16
1629;652924;0
1629;515951;25
1629;499296;19
1629;239007;10
1629;208481;11
1629;125872;11
1629;668551;10
1629;652934;7
1629;192239;45
1629;637251;20
1629;468672;13
1629;642355;-1
1629;499269;16
1629;625688;9
1629;607005;0
1629;511471;38
1629;192221;51
1629;679235;0
1629;321425;26
1629;674925;3
1629;653149;12
1629;510514;5
1629;125791;12
1629;468793;5
1629;673128;4
1629;511397;77
1629;342784;8
1629;340133;11
1629;623320;45
1629;118705;6
1629;238847;12
1629;527223;21
1629;468690;6
1629;188837;0
1629;460022;0
1629;478400;14
1629;130295;26
1629;264336;49
1629;411219;2
1629;605775;9
1629;465665;6
1629;470237;14
1629;683295;20
1629;321416;21
1629;517820;9
1629;450098;9
1629;660729;0
1629;605745;15
1629;625733;11
1629;499000;22
1629;219565;0
1629;625683;9
1629;459192;11
1629;653129;13
1629;283096;0
1629;98736;71
1629;652894;0
1629;625678;6
1629;623295;21
1629;167203;-1
1629;192257;28
1629;478391;10
1629;125932;27
1629;511436;39
1629;465559;5
1629;650781;0
1629;655614;8
1629;672477;0
1629;401524;9
1629;264345;102
1629;296251;47
1629;240158;11
1629;340702;9
1629;322538;11
1629;478935;11
1629;653159;9
1629;415746;8
1629;683409;0
1629;448626;7
1629;335485;52
1629;499260;23
1629;447345;1
1629;411226;32
1629;621660;6
1629;402410;15
1629;680699;7
1629;679255;0
1629;625698;10
1629;668417;0
1629;125677;13
1629;210057;9
1629;625708;9
1629;625738;6
1629;125881;10
1629;638075;12
1629;623315;30
1629;478921;20
1629;678501;0
1629;678495;0
1629;580975;8
1629;652944;6
1629;468699;8
1629;459171;22
1629;520172;3
1629;418224;0
1629;449881;22
1629;322502;4
1629;605765;13
1629;477162;12
1629;439908;8
1629;470674;68
1629;625693;10
1629;499305;12
1629;468717;9
1629;668427;0
1629;281429;46
1629;485460;8
1629;674915;7
1629;470410;6
1629;112993;15
1629;118468;7
1629;683305;0
1629;470419;11
1629;511451;17
1629;511421;103
1629;462826;19
1629;145775;8
1629;441238;7
1629;125205;9
1629;653139;10
1629;669049;7
1629;523792;11
1629;623305;27
1629;676849;0
1629;511480;14
1629;320123;23
1629;518009;7
1629;459078;13
1629;474555;4
1629;308093;0
1629;610065;11
1629;177262;6
1629;253270;8
1629;625713;5
1745;625718;1
1745;242198;46
1745;192257;42
1745;604545;8
1745;132653;12
1745;401524;10
1745;192221;39
1745;485460;15
1745;281429;82
1745;623295;9
1745;527223;11
1745;511480;17
1745;653129;8
1745;703309;6
1745;686689;0
1745;125791;4
1745;468690;8
1745;241286;9
1745;638085;63
1745;499260;22
1745;679181;9
1745;683863;4
1745;499296;12
1745;524633;38
1745;668427;6
1745;468672;13
1745;192239;48
1745;623305;6
1745;499287;13
1745;441238;14
1745;188837;0
1745;605755;10
1745;625698;14
1745;653119;12
1745;652894;3
1745;125677;13
1745;470419;20
1745;98736;0
1745;653139;16
1745;125205;7
1745;418224;19
1745;264336;152
1745;239007;15
1745;439908;2
1745;703289;0
1745;653159;23
1745;511451;16
1745;517820;5
1745;637251;13
1745;216918;4
1745;683295;3
1745;402410;5
1745;449881;34
1745;604555;4
1745;470674;52
1745;292796;8
1745;253623;84
1745;317502;10
1745;462826;38
1745;705539;7
1745;210057;5
1745;474555;7
1745;422620;5
1745;468699;8
1745;263411;0
1745;668551;3
1745;264345;119
1745;705519;10
1745;468708;13
1745;308093;2
1745;342784;7
1745;459192;7
1745;610065;0
1745;683409;1
1745;477162;4
1745;335918;12
1745;516854;15
1745;585277;7
1745;478391;13
1745;470237;29
1745;511436;0
1745;296251;76
1745;666629;2
1745;447345;6
1745;240805;6
1745;605765;16
1745;639603;0
1745;125809;28
1745;638075;9
1745;652934;8
1745;219565;0
1745;130295;18
1745;478921;21
1745;167203;7
1745;621660;5
1745;499269;15
1745;411226;26
1745;478400;28
1745;335485;65
1745;673138;28
1745;342975;5
1745;660729;0
1745;487318;0
1745;125872;13
1745;523792;18
1745;625708;0
1745;465665;4
1745;320123;56
1745;673128;8
1745;625683;0
1745;240158;9
1745;485779;1
1745;468793;13
1745;459078;24
1745;653169;6
1745;515951;36
1745;177262;8
1745;625678;1
1745;468717;9
1745;560269;5
1745;652954;4
1745;653149;14
1745;582585;8
1745;418197;9
1745;674915;8
1745;465559;4
1745;625713;0
1745;321425;21
1745;655614;8
1745;676849;0
1745;118468;9
1745;625693;4
1745;520163;6
1745;112993;22
1745;511421;36
1745;125881;6
1745;580975;2
1745;208481;15
1745;468654;9
1745;176563;6
1745;415746;12
1745;511397;0
1745;253270;2
1745;448626;5
1745;335927;6
1745;669049;0
1745;518009;6
1745;610075;0
1745;625688;0
1745;673158;19
1745;340702;1
1745;683305;1
1745;322538;15
1745;668447;6
1745;411219;4
1745;447327;28
1745;679235;6
1745;340133;14
1745;447363;1
1745;511471;51
1745;520172;13
1745;625738;1
1745;322502;14
1745;283096;1
1745;652924;6
1745;478935;11
1745;125932;43
1745;470410;0
1745;652944;6
1745;447336;17
1745;625733;1
1745;499305;31
1745;459171;8
1745;683853;6
1745;642355;0
1745;460022;6
1745;607115;6
1745;705569;6
1745;679255;0
1745;623315;4
1745;668417;6
1745;418342;5
1745;321416;17
1745;650781;0
1745;605745;4
1745;605775;15
1745;672477;13
1745;607005;3
1745;145775;46
1745;674925;1
1745;623320;4
1745;298979;11
1745;238847;12
1745;499000;18
1745;680699;9
1745;510514;9
1750;524633;12
1750;520172;8
1750;625678;16
1750;625683;14
1750;130295;19
1750;674915;0
1750;340133;22
1750;607005;0
1750;176563;7
1750;317502;1
1750;478391;11
1750;621660;0
1750;668551;11
1750;679235;0
1750;462826;4
1750;637251;-13
1750;623315;43
1750;192221;18
1750;98736;0
1750;666629;2
1750;448626;6
1750;468699;6
1750;511397;0
1750;653139;6
1750;210057;18
1750;625708;19
1750;322502;23
1750;672477;22
1750;449881;24
1750;523792;14
1750;192239;30
1750;638085;18
1750;605755;8
1750;447336;12
1750;653159;9
1750;411219;8
1750;188837;0
1750;447327;13
1750;485779;9
1750;669049;15
1750;264336;48
1750;125809;8
1750;112993;11
1750;474555;5
1750;439908;5
1750;499000;7
1750;118705;5
1750;470674;46
1750;511480;13
1750;465665;4
1750;239007;6
1750;582585;12
1750;418224;7
1750;683305;0
1750;638075;7
1750;668447;2
1750;240805;8
1750;499269;17
1750;605775;14
1750;342784;9
1750;478921;20
1750;459192;10
1750;253270;4
1750;125205;0
1750;470237;17
1750;499260;6
1750;241286;4
1750;264345;53
1750;468717;11
1750;459078;2
1750;499305;16
1750;668417;6
1750;125881;7
1750;652894;8
1750;580975;8
1750;517820;12
1750;125932;9
1750;465559;3
1750;560269;16
1750;321425;7
1750;652924;5
1750;652934;6
1750;625738;5
1750;610065;0
1750;447345;5
1750;510514;8
1750;298979;23
1750;283096;7
1750;499287;13
1750;418197;15
1750;478935;12
1750;335927;5
1750;652944;6
1750;192257;2
1750;308093;0
1750;686689;0
1750;242198;31
1750;240158;10
1750;625718;19
1750;604555;0
1750;468793;11
1750;705539;0
1750;683409;0
1750;132653;11
1750;680699;0
1750;296251;11
1750;652954;7
1750;340702;12
1750;679181;0
1750;683295;0
1750;477162;4
1750;478400;16
1750;653169;0
1750;468708;12
1750;468672;8
1750;674925;12
1750;402410;9
1750;208481;3
1750;511436;0
1750;253623;60
1750;653149;8
1750;623305;123
1750;653129;8
1750;703309;4
1750;605745;5
1750;518009;7
1750;418342;1
1750;625713;17
1750;219565;0
1750;335918;5
1750;585277;0
1750;441238;17
1750;468654;8
1750;653119;9
1750;625688;12
1750;511471;42
1750;516854;10
1750;511451;9
1750;520163;9
1750;118468;4
1750;625693;21
1750;499296;29
1750;401524;5
1750;342975;13
1750;660729;0
1750;705569;5
1750;460022;0
1750;470419;22
1750;292796;10
1750;655614;23
1750;515951;15
1750;625698;15
1750;167203;5
1750;322538;8
1750;511421;0
1750;447363;9
1750;485460;18
1750;642355;0
1750;679255;0
1750;610075;1
1750;676849;0
1750;650781;0
1750;470410;1
1750;623295;27
1750;177262;10
1750;263411;0
1750;125677;11
1750;125791;0
1750;605765;0
1750;335485;5
1750;625733;12
1750;639603;0
1750;238847;27
1750;320123;29
1750;623320;98
1750;705519;3
1750;459171;8
1750;673128;7
1750;415746;6
1750;321416;12
1750;281429;44
1750;145775;16
1750;125872;8
1750;468690;8
1750;668427;19
1750;527223;19
1548;478391;39
1548;321425;9
1548;321416;22
1548;470674;65
1548;610075;0
1548;655614;15
1548;322538;172
1548;418224;11
1548;610065;0
1548;683409;0
1548;468717;13
1548;418342;0
1548;239007;26
1548;604545;0
1548;499000;19
1548;125677;10
1548;478921;16
1548;125881;3
1548;132653;32
1548;605745;34
1548;625688;21
1548;468690;8
1548;192257;65
1548;130295;19
1548;145775;29
1548;511421;75
1548;660729;24
1548;468672;12
1548;680699;5
1548;516854;16
1548;668551;16
1548;335927;9
1548;465559;6
1548;652894;11
1548;448626;8
1548;470410;17
1548;462826;7
1548;604555;9
1548;499305;41
1548;460022;6
1548;653139;9
1548;605755;13
1548;703289;9
1548;585277;82
1548;672477;13
1548;668447;8
1548;518009;0
1548;447327;25
1548;118705;12
1548;683295;10
1548;468708;8
1548;679181;11
1548;296251;38
1548;625713;22
1548;668427;12
1548;477162;9
1548;264345;77
1548;666629;8
1548;338516;18
1548;441238;17
1548;625733;19
1548;210057;22
1548;517820;28
1548;439908;8
1548;208481;20
1548;447363;13
1548;580975;21
1548;177262;14
1548;703309;9
1548;320123;36
1548;653119;8
1548;485779;2
1548;653159;16
1548;317502;1
1548;705539;0
1548;459171;21
1548;342975;19
1548;499287;17
1548;524633;16
1548;487318;0
1548;511480;50
1548;422620;7
1548;240805;13
1548;560269;10
1548;705519;66
1548;511436;66
1548;411226;48
1548;283096;4
1548;638085;28
1667;499296;15
1667;450098;0
1667;703289;2
1667;580975;5
1667;340133;10
1667;208481;13
1667;125881;3
1667;669049;6
1667;459078;14
1705;447363;4
1705;478400;73
1705;625693;14
1705;447336;19
1705;342975;23
1705;468699;16
1705;263411;0
1705;470410;7
1705;241286;10
1705;468793;12
1705;125932;40
1705;673128;10
1705;625713;0
1705;703289;1
1705;669049;29
1705;459192;38
1705;125205;23
1705;465559;3
1705;487318;0
1705;625698;26
1705;511451;31
1705;112993;12
1705;610065;4
1705;516854;36
1705;132653;32
1705;499287;31
1705;485460;5
1705;176563;6
1705;623305;31
1705;340133;14
1705;515951;18
1705;335918;21
1705;623295;38
1705;125881;14
1705;674925;30
1705;447327;26
1705;638075;22
1705;652934;7
1705;418197;22
1705;560269;10
1705;625683;14
1705;253270;13
1705;705569;9
1705;625738;20
1705;499269;41
1705;638085;17
1705;125872;13
1705;683305;6
1705;145775;21
1705;520172;18
1705;335485;48
1705;499305;39
1705;625718;24
1705;607005;7
1705;623320;37
1705;653129;12
1705;322502;14
1705;511421;0
1705;652954;0
1705;219565;0
1705;240158;19
1705;610075;5
1705;240805;0
1705;468690;14
1705;460022;0
1705;465665;6
1705;660729;0
1705;470419;21
1705;321425;45
1705;605745;12
1705;459171;28
1705;518009;12
1705;511480;14
1705;653139;13
1705;459078;35
1705;320123;20
1705;130295;71
1705;683295;0
1705;192239;30
1705;478391;18
1705;468672;19
1705;478921;31
1705;637251;32
1705;340702;10
1705;418342;0
1705;125677;12
1705;474555;13
1705;527223;26
1705;668417;20
1705;705539;0
1705;652924;9
1705;625733;8
1705;523792;45
1705;192257;10
1705;668427;9
1705;607115;0
1705;308093;7
1705;125791;18
1705;652894;5
1705;680699;0
1705;321416;36
1705;468654;23
1705;415746;16
1705;625688;12
1705;499000;23
1705;470237;20
1705;449881;29
1705;477162;12
1705;623315;36
1705;264345;134
1705;485779;2
1705;253623;97
1705;208481;58
1705;441238;35
1705;118468;4
1705;210057;29
1705;511436;0
1705;605775;33
1705;448626;2
1705;470674;24
1705;125809;16
1705;177262;11
1705;281429;84
1705;511471;55
1705;167203;4
1705;296251;180
1705;447345;2
1705;342784;35
1705;499296;55
1705;517820;14
1705;499260;43
1705;192221;45
1705;402410;11
1705;625708;42
1705;292796;16
1705;511397;0
1705;298979;22
1705;335927;10
1705;524633;32
1705;639603;0
1705;703309;6
1705;188837;1
1705;98736;0
1705;705519;20
1705;401524;26
1705;625678;16
1705;653119;18
1705;264336;100
1705;653159;7
1705;283096;0
1705;674915;4
1705;468717;12
1705;242198;52
1705;468708;12
1705;686689;0
1705;239007;19
1705;238847;12
1705;462826;33
1705;621660;26
1234;468654;11
1234;401524;12
1234;468708;22
1234;638075;11
1234;447345;10
1234;447363;10
1234;340133;6
1234;637251;25
1234;448626;8
1234;470410;1
1234;679235;-1
1234;308093;0
1234;125677;14
1234;460022;0
1234;625678;6
1234;125809;14
1234;145775;21
1234;470237;23
1234;477162;7
1234;605755;5
1234;625693;24
1234;342975;4
1234;499000;22
1234;264336;71
1234;447336;20
1234;673158;0
1234;459078;10
1234;439908;5
1234;683305;0
1234;605765;19
1234;485460;33
1234;478391;17
1234;98736;161
1234;210057;10
1234;478400;11
1234;449881;46
1234;672477;12
1234;112993;10
1234;240805;0
1234;125791;12
1234;705539;0
1234;125881;9
1234;418342;0
1234;527223;10
1234;653169;6
1234;474555;1
1234;468699;24
1234;655614;11
1234;623295;23
1234;653159;20
1234;459192;12
1234;188837;0
1234;610065;0
1234;668447;12
1234;625708;7
1234;253270;4
1234;653139;4
1234;468793;14
1234;402410;0
1234;240158;11
1234;605745;10
1234;132653;6
1234;499260;33
1234;683853;6
1234;321416;21
1234;487318;1
1234;674925;0
1234;520172;17
1234;499287;10
1234;239007;8
1234;625713;7
1234;511421;117
1234;625718;6
1234;523792;12
1234;585277;0
1234;674915;0
1234;683409;0
1234;335918;12
1234;478921;23
1234;340702;0
1234;470674;53
1234;241286;3
1234;516854;22
1234;511480;29
1234;686689;0
1234;335927;8
1234;499305;14
1234;263411;0
1234;668551;5
1234;683863;6
1234;666629;5
1234;296251;31
1234;652944;6
1234;415746;1
1234;625698;8
1234;459171;5
1234;485779;14
1234;604545;0
1234;703309;3
1234;321425;27
1234;511451;11
1234;118705;4
1234;465559;0
1234;264345;100
1234;468690;4
1234;441238;8
1234;604555;0
1234;683295;5
1234;515951;14
1234;118468;12
1234;705519;12
1234;298979;19
1234;653149;6
1234;623315;-15
1234;470419;24
1234;623305;0
1234;167203;1
1234;560269;7
1234;322502;8
1234;653119;3
1234;679255;0
1234;499269;16
1234;680699;13
1234;411226;36
1234;652934;4
1234;625738;2
1234;511436;181
1234;673128;10
1234;462826;16
1234;605775;19
1234;518009;4
1234;125872;8
1234;524633;10
1234;342784;13
1234;511397;67
1234;652894;2
1234;642355;0
1234;125205;7
1234;499296;29
1234;219565;0
1234;668427;11
1234;418224;3
1234;517820;12
1234;625733;1
1234;679181;0
1234;621660;20
1234;216918;6
1234;610075;0
1234;623320;4
1234;208481;14
1234;652924;6
1234;669049;6
1234;520163;7
1234;511471;101
1234;638085;9
1234;650781;0
1234;478935;20
1234;320123;18
1234;176563;9
1234;130295;16
1234;465665;5
1234;468717;10
1234;625688;0
1234;238847;13
1234;639603;0
1234;582585;8
1234;447327;37
1234;653129;9
1234;177262;4
1234;322538;19
1234;253623;87
1234;281429;50
1234;668417;4
1234;468672;11
1234;625683;0
1234;652954;8
1234;283096;2
1234;418197;5
1273;320123;132
1273;703309;1
1273;516854;24
1273;638075;43
1273;487318;0
1273;470410;8
1273;478400;35
1273;167203;6
1273;625683;14
1273;125809;18
1273;238847;30
1273;342784;6
1273;468654;8
1273;623295;322
1273;672477;0
1273;448626;11
1273;705519;11
1273;679181;17
1273;470237;24
1273;653129;18
1273;125791;36
1273;459078;9
1273;520172;41
1273;652924;9
1273;679255;0
1273;411226;49
1273;524633;70
1273;459171;12
1273;625698;53
1273;468690;29
1273;520163;21
1273;625733;4
1273;683863;0
1273;321416;30
1273;523792;29
1273;477162;16
1273;673138;13
1273;625708;46
1273;459192;25
1273;439908;5
1273;499305;53
1273;669049;16
1273;447345;21
1273;468672;24
1273;527223;22
1273;607005;0
1273;625738;2
1273;674915;40
1273;642355;0
1273;118705;6
1273;703289;0
1273;668447;27
1273;335918;23
1273;605745;27
1273;253270;16
1273;418224;17
1273;447327;60
1273;145775;38
1273;674925;45
1273;683305;15
1273;499296;31
1273;470419;26
1273;474555;9
1273;705539;8
1273;625718;57
1273;298979;68
1273;132653;38
1273;668551;16
1273;253623;22
1273;650781;0
1273;296251;97
1273;673128;38
1273;511451;6
1273;605755;56
1273;470674;102
1273;468793;27
1273;322502;17
1273;335927;21
1273;112993;12
1273;517820;12
1273;580975;18
1273;638085;47
1273;686689;0
1273;460022;5
1273;264336;112
1273;666629;10
1273;130295;38
1273;510514;0
1273;499260;23
1273;652934;21
1273;679235;0
1273;582585;19
1273;240805;15
1273;652944;24
1273;625678;60
1273;621660;12
1273;623320;267
1273;518009;0
1273;401524;24
1273;125205;9
1273;468708;24
1273;668417;15
1273;485779;14
1273;683409;0
1273;340702;10
1273;98736;190
1273;511397;202
1273;625688;14
1273;680699;21
1273;321425;26
1273;676849;24
1273;683853;0
1273;342975;15
1273;219565;0
1273;515951;36
1273;177262;9
1273;322538;4
1273;637251;221
1273;511480;128
1273;478391;32
1273;499269;36
1273;511436;162
1273;465665;8
1273;462826;26
1273;415746;8
1273;264345;54
1273;652894;28
1273;499000;37
1273;125677;21
1273;422620;8
1273;623305;291
1273;125872;25
1273;652954;10
1273;623315;246
1273;668427;7
1273;418197;23
1273;499287;37
1273;585277;22
1273;241286;12
1273;240158;16
1273;447336;65
1273;441238;15
1273;625713;37
1273;653159;42
1273;281429;251
1273;263411;14
1273;673158;0
1273;478935;45
1273;239007;96
1273;447363;6
1273;605775;28
1273;118468;5
1273;605765;32
1273;625693;16
1273;478921;24
1273;485460;19
1273;610065;0
1273;465559;8
1273;418342;0
1273;176563;7
1273;683295;0
1273;402410;6
1273;340133;37
1273;449881;181
1273;655614;22
1273;660729;2
1273;450098;0
1273;468699;17
1273;511471;348
1273;639603;4
1273;188837;0
1273;511421;177
1273;653149;22
1273;653169;9
1273;208481;34
1273;210057;28
1273;705569;10
1273;468717;21
1273;610075;-1
1273;653119;16
1273;653139;12
1273;560269;9
1273;308093;0
1273;283096;4
1273;125881;18
1636;653139;6
1636;125881;20
1636;683305;4
1636;418224;3
1636;705519;105
1636;652894;8
1636;112993;12
1636;705569;74
1636;653159;11
1636;263411;13
1636;167203;9
1636;240805;6
1636;447345;0
1636;292796;1
1636;499269;19
1636;625688;5
1636;516854;21
1636;439908;6
1636;621660;9
1636;253270;4
1636;470410;1
1636;668551;3
1636;465665;8
1636;125809;17
1636;125932;19
1636;478391;6
1636;402410;15
1636;518009;5
1636;623320;134
1636;683409;0
1636;674925;0
1636;511480;28
1636;335927;7
1636;520163;23
1636;669049;23
1636;511397;35
1636;678495;0
1636;125791;22
1636;317502;7
1636;679181;12
1636;623315;487
1636;281429;21
1636;672477;24
1636;605745;7
1636;610075;0
1636;240158;11
1636;605755;12
1636;580975;14
1636;679255;0
1636;459171;38
